,id_movie,name,id
19306,1947,Miramax Films,14
19307,1947,Revolution Studios,497
19308,1947,Persistent Entertainment,810
19309,1947,Initial Entertainment Group (IEG),7380
19310,1947,The Ladd Company,7965
19311,1947,Kalis Productions GmbH & Co. Zweite KG,20376
19312,1947,Unfinished Films,20377
19313,9074,New Line Cinema,12
19314,16133,Tohokushinsha Film,12387
19315,10319,Werner Herzog Filmproduktion,843
19316,10319,Zweites Deutsches Fernsehen (ZDF),4606
19317,28001,Paramount Pictures,4
19318,49220,Memfis Film,321
19319,49220,Film i Väst,6417
19320,42168,Columbia Pictures,5
19321,42168,Rastar Films,1177
19322,29656,Tartan Works Ltd.,75045
19323,8643,Lakeshore Entertainment,126
19324,8643,Firm Films,1838
19325,8643,Screen Gems,3287
19326,9315,Imagine Entertainment,23
19327,9315,Touchstone Pictures,9195
19328,3933,Warner Bros.,6194
19329,3933,Tim Burton Productions,8601
19330,3933,Laika Entertainment,11537
19331,3933,Patalex Productions,57751
19332,8923,Odd Lot Entertainment,3263
19333,59,New Line Cinema,12
19334,59,DC Comics,429
19335,59,BenderSpink,6363
19336,257,R.P. Productions,355
19337,257,ETIC Films,2979
19338,257,Runteam III Ltd.,6732
19339,15487,Walt Disney Pictures,2
19340,398,Sony Pictures Classics,58
19341,398,Cooper's Town Productions,213
19342,398,Eagle Vision Inc.,214
19343,398,Manitoba Film and Video Production Tax Credit,11715
19344,398,Province of British Columbia Production Services Tax Credit,12200
19345,398,Infinity Media,54280
19346,398,A-Line Pictures,54281
19347,18651,RKO Radio Pictures,6
19348,30941,Columbia Pictures Corporation,441
19349,30941,Robert M. Weitman Productions,15176
19350,10254,Baa-Ram-Ewe,4206
19351,10254,Sahamongkolfilm Co.,4207
19352,647,Square Enix,10038
19353,349,Bac Films,208
19354,14544,Fox Searchlight Pictures,43
19355,11968,Columbia Pictures Corporation,441
19356,11968,Mandalay Pictures,551
19357,11968,Metro-Goldwyn-Mayer (MGM),8411
19358,14517,Destination Films,769
19359,14517,"Jim Henson Company, The",6254
19360,33623,Ex Nihilo,3307
19361,33623,Ateliers de Baere,12030
19362,33623,Blue Light,28064
19363,31227,Coproduction Office,6505
19364,31227,Hubert Bals Fund,13413
19365,31227,Filmocom,89506
19366,56518,Cineriz,9387
19367,56518,Rizzoli Film,12778
19368,17209,Lakeshore Entertainment,126
19369,17209,Media Pro Pictures,3244
19370,17209,Redbus Pictures,20451
19371,17209,Lakeshore International,53458
19372,17209,Madhouse Productions,53459
19373,10087,Skyline Films,2055
19374,10087,Vertigo Productions,2756
19375,10087,France 2 Cinéma,15671
19376,11627,Universum Film (UFA),12372
19377,34870,Danmarks Radio (DR),119
19378,533,Aardman Animations,297
19379,533,DreamWorks Animation,521
19380,10703,Boram Entertainment Inc.,2965
19381,10703,Film Workshop,3618
19382,10703,Mandarin Films Distribution Co.,4054
19383,10703,Beijing Ciwen Digital Oriental Film & TV Production Co.,4617
19384,10703,City Glory Pictures Ltd.,5637
19385,5236,Silver Pictures,1885
19386,5236,Warner Bros.,6194
19387,11344,B.O.M. Film Productions Co.,3616
19388,9060,Applause Pictures,5346
19389,31056,Zespół Filmowy TOR,38
19390,43807,Warner Bros.,6194
19391,14788,Magnolia Pictures,1030
19392,14788,Extension 765,8850
19393,5471,Téléfilm Canada,806
19394,5471,Spice Factory,1071
19395,5471,Endgame Entertainment,1205
19396,5471,Movision,1727
19397,5471,The Film Works,11065
19398,5471,Union Station Media,25469
19399,5471,Icelandic Film Corporation,25470
19400,46315,Filmové Studio Barrandov,1931
19401,36498,Paramount Pictures,4
19402,9763,Touchstone Pictures,9195
19403,9763,Milkshake Films,17491
19404,9763,Hargitay & Hargitay Pictures in Motion,17492
19405,30082,Charlie Guidance,45004
19406,30082,Flux Films,54034
19407,30082,High Line Productions,54035
19408,30082,Tiny Dancer Films,54036
19409,56475,Filmquadrat,80156
19410,24019,Avenue Pictures Productions,251
19411,24019,Panorama Films,5561
19412,24019,HBO Films,7429
19413,15058,Showtime Networks,4343
19414,10017,New Century Entertainment Corporation,10165
19415,10017,Alliance Entertainment,10166
19416,10017,Turbo Productions,59346
19417,10475,Celluloid Dreams,860
19418,10475,Bulbul Films,4227
19419,10475,Canal+,5358
19420,10475,MBP (Germany),10791
19421,1559,Maran Film,1627
19422,1559,V.M. Productions,1628
19423,3527,Sony Pictures Classics,58
19424,3527,Reverse Angle International,742
19425,3527,Océanic Films,1166
19426,3527,Road Movies Filmproduktion,8366
19427,3527,ZDF/Arte,11237
19428,3527,Recorded Picture Company (RPC),11561
19429,3527,Reverse Angle Pictures (II),14675
19430,3527,EuroArts Medien AG,14676
19431,3527,Network Movie Film-und Fernsehproduktion,14677
19432,3527,Wim Wenders Stiftung,36229
19433,27974,Warner Bros.,6194
19434,11931,Fox 2000 Pictures,711
19435,11931,Deuce Three Productions,812
19436,11931,Scott Free Productions,1645
19437,32990,Matila Röhr Productions (MRP),5240
19438,32990,Film i Skåne,12477
19439,32990,Omega Film & Television,66910
19440,17010,Filmlance International AB,2669
19441,17010,Kinoproduction Oy,3761
19442,27759,Allied Artists Pictures,4928
19443,27759,Samuel Bronston Productions,10253
19444,21838,Anchor Bay Entertainment,16839
19445,26513,Chartwell,40806
19446,26513,Francoise,40807
19447,43110,Metro-Goldwyn-Mayer (MGM),8411
19448,10707,Destination Films,769
19449,10707,Samuel Goldwyn Films,9118
19450,10707,Sony Pictures International,63520
19451,9910,Universal Pictures,33
19452,9910,Morgan Creek Productions,10210
19453,38583,DNA Films,284
19454,38583,UK Film Council,2452
19455,38583,Celador Films,3573
19456,77468,Svenska Filminstitutet (SFI),7446
19457,77468,Sonet Film AB,7937
19458,77468,Film i Skåne,12477
19459,77468,Dansk Skalle HB,17560
19460,15493,Energia Productions,5760
19461,53864,Metro-Goldwyn-Mayer (MGM),8411
19462,142,River Road Entertainment,1246
19463,142,Alberta Film Entertainment,3997
19464,142,Focus Features,10146
19465,142,Good Machine,10565
19466,9621,Paramount Pictures,4
19467,9621,Cruise/Wagner Productions,44
19468,9621,Vinyl Films,485
19469,9621,KMP Film Invest,20157
19470,9701,Warner Bros.,6194
19471,9701,Participant Media,6735
19472,9701,Nick Wechsler Productions,8073
19473,45899,Farabi Cinema Foundation,79260
19474,3291,2929 Productions,846
19475,3291,Participant Productions,2030
19476,3291,Warner Independent Pictures (WIP),11509
19477,3291,Davis Films,14175
19478,3291,Section Eight Productions,14315
19479,3291,Redbus Pictures,20451
19480,3291,Tohokushinsha,51850
19481,34662,Paramount Pictures,4
19482,34662,Paramount,6033
19483,12920,DreamWorks SKG,27
19484,12920,Hyde Park Entertainment,13816
19485,56798,StudioCanal,694
19486,56798,Eurimages,850
19487,56798,Rai Cinema,2683
19488,56798,Taurus Produktion,8179
19489,56798,Boyana Film,15567
19490,56798,Cinemaundici,28699
19491,56798,Ministero per i Beni e le Attività Culturali (MiBAC),29223
19492,20853,Paramount Pictures,4
19493,16608,Autonomous,2326
19494,16608,UK Film Council,2452
19495,16608,Surefire Film Productions,3205
19496,16608,Pictures in Paradise,3207
19497,16608,Pacific Film and Television Commission,4024
19498,16608,Film Consortium,20455
19499,16608,National Lottery through UK Film Council,20456
19500,24408,Hodcarrier Films,68807
19501,791,Revolution Studios,497
19502,791,Debra Hill Productions,498
19503,33241,HBO/Cinemax Documentary,11489
19504,2610,Epsilon Motion Pictures,1171
19505,2610,Hyde Park Films,1172
19506,2610,Shopgirl,1173
19507,2610,Touchstone Pictures,9195
19508,21246,Kids in America LLC,3940
19509,9729,Serendipity Point Films,805
19510,15276,Motion Picture Corporation of America (MPCA),11061
19511,15276,International West Pictures (IWP),11062
19512,15276,Original Voices Inc.,12475
19513,15276,Talent Network Media GmbH,51997
19514,15276,Coproducción Alemania-USA,51998
19515,191599,Lookalike Productions LLC,54949
19516,8066,Regency Enterprises,508
19517,8066,Epsilon Motion Pictures,1171
19518,8066,New Regency Pictures,10104
19519,1656,Amblin Entertainment,56
19520,1656,Columbia Pictures Corporation,441
19521,182097,Open Doors Films,76305
19522,6963,Paramount Pictures,4
19523,6963,Escape Artists,1423
19524,6963,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,11930
19525,215,Lions Gate Films,35
19526,215,Got Films,1053
19527,215,Twisted Pictures,2061
19528,215,Evolution Entertainment,23019
19529,215,Saw 2 Productions,64651
19530,2313,Universal Pictures,33
19531,2313,Team Todd,598
19532,2313,Prime Film Productions LLC,1046
19533,2313,Younger Than You,1047
19534,45967,Toho Company,882
19535,37124,Twentieth Century Fox Film Corporation,306
19536,31718,Paramount Pictures,4
19537,226594,Det Danske Filminstitut,118
19538,226594,Sveriges Television (SVT),3221
19539,10915,Rafran Cinematografica,218
19540,10915,AMLF,1869
19541,10915,Rialto Film Preben-Philipsen,3602
19542,5335,Euro International Film (EIA),8930
19543,5335,Aetos Produzioni Cinematografiche,45347
19544,9993,Porchlight Films,6237
19545,9993,Australian Film Finance Corporation (AFFC),8724
19546,9993,Mullis Capital Independent,94304
19547,8274,Rogue Pictures,134
19548,25918,Stanley Kramer Productions,893
19549,25918,Screen Plays,37668
19550,29111,Les Films ABC,9384
19551,20128,Les Films Alain Sarde,635
19552,20128,StudioCanal,694
19553,20128,Rasta Film,3722
19554,20128,Rasta Films,3723
19555,26845,Metro-Goldwyn-Mayer (MGM),8411
19556,18994,Metro-Goldwyn-Mayer (MGM),8411
19557,12617,Arwin Productions,1823
19558,12617,Universal International Pictures (UI),10330
19559,10799,Gaumont,9
19560,10799,TF1 Films Production,3823
19561,10799,Canal+,5358
19562,10799,Kairos,19940
19563,42000,Kadokawa Eiga K.K.,6768
19564,36102,Titanus,641
19565,36102,Société Générale de Cinématographie (S.G.C.),8894
19566,14897,Nimbus Film Productions,11672
19567,1951,Zentropa Entertainments,76
19568,1951,Danmarks Radio (DR),119
19569,1951,Arte,201
19570,1951,Memfis Film,321
19571,1951,Isabella Films BV,814
19572,1951,Degeto Film,986
19573,1951,Ognon Pictures,1711
19574,1951,Sveriges Television (SVT),3221
19575,1951,Canal+,5358
19576,1951,Yleisradio (YLE),5975
19577,1951,Arte France Cinéma,6916
19578,1951,Westdeutscher Rundfunk (WDR),7025
19579,1951,Alan Young Pictures,11499
19580,1951,Nederlandse Programma Stichting (NPS),12023
19581,1951,Canal+ Television AB,12927
19582,1951,Film i Väst,17513
19583,1951,Invicta Capital,23207
19584,1951,Edith Film Oy,25491
19585,1951,Pain Unlimited GmbH Filmproduktion,30268
19586,1951,Sigma Films,53874
19587,1951,Manderlay,55428
19588,68013,Twentieth Century Fox Film Corporation,306
19589,23196,Enchantment Films Inc.,4197
19590,23196,Ixtlan,4198
19591,23196,Monument Pictures,4199
19592,25763,Twentieth Century Fox Film Corporation,306
19593,259,Les Films du Carrosse,53
19594,34207,Cine Pantera,5433
19595,34207,Lul%C3%BA,5434
19596,34207,Titan Talent & Entertainment,5435
19597,32117,Bac Films,208
19598,32117,Canal+,5358
19599,32117,Sacher Film,9364
19600,32117,RAI - Radiotelevisione Italiana,46391
19601,19354,Comenius-Film GmbH,52458
19602,28170,Lewis Motion Picture Enterprisee,17071
19603,10851,Destination Films,769
19604,10851,Isle of Man Film,2268
19605,10851,Revolver Pictures Co.,2899
19606,10851,Toff Guy Films,2900
19607,10851,Canal+,5358
19608,10851,EuropaCorp,6896
19609,16231,Dragon Pictures,2997
19610,16231,GAGA,3656
19611,16231,Takeuchi Entertainment,74487
19612,81220,Furst Films,3135
19613,25,Universal Pictures,33
19614,25,Neal Street Productions,1522
19615,25,Red Wagon Entertainment,14440
19616,25,Motion Picture KAPPA Produktionsgesellschaft,19934
19617,105299,Canadian Film Centre (CFC),14185
19618,105299,Step-Films Inc.,64572
19619,105299,"Feature Film Project, The",64574
19620,9982,Walt Disney Pictures,2
19621,9982,Walt Disney Feature Animation,10217
19622,13994,United Artists,60
19623,12877,EM Media,1917
19624,12877,Big Arty Productions,3519
19625,12877,Film4,9349
19626,12877,Warp Films,12180
19627,11661,Senator Film Produktion,191
19628,11661,Media Pro Pictures,3244
19629,11661,TF1 Films Production,3823
19630,11661,Nord-Ouest Productions,4176
19631,11661,The Bureau,10441
19632,11661,Artémis Productions,11773
19633,11661,Les Productions de la Guéville,17873
19634,5620,Fénix Cooperativa Cinematográfica,1354
19635,5620,Corona Filmproduktion,1795
19636,5620,Filmar Compagnia Cinematografica,12719
19637,5620,Towers of London,12732
19638,23220,Hammer Film Productions,1314
19639,23220,Hotspur Film Productions Ltd.,4202
19640,43440,Metro-Goldwyn-Mayer (MGM),8411
19641,39261,Amicus Productions,4630
19642,54801,Planet Film Productions,13718
19643,28667,Hammer Film Productions,1314
19644,38761,Metro-Goldwyn-Mayer (MGM),8411
19645,38761,A.C. Lyles Productions,15185
19646,7974,Svenska Filminstitutet,2302
19647,7974,Villealfa Filmproduction Oy,2303
19648,7974,Finnkino Oy,2304
19649,7974,Esselte Video,2305
19650,60409,Villealfa Filmproduction Oy,2303
19651,60409,Asya Film,7259
19652,60409,Marianna Films,42263
19653,10060,Paramount Pictures,4
19654,10060,MTV Films,746
19655,10060,Cent Productions Inc.,54336
19656,10033,Cinerenta Medienbeteiligungs KG,995
19657,10033,Cinezeta,5496
19658,10033,BenderSpink,6363
19659,10033,Inferno Distribution,11278
19660,10033,Infinity Media,54280
19661,10033,Just Friends Productions,94719
19662,231,Section Eight,129
19663,231,Warner Bros.,6194
19664,231,Participant Media,6735
19665,231,FilmWorks,7786
19666,231,4M,20665
19667,231,MID Foundation,20666
19668,59388,Villealfa Filmproduction Oy,2303
19669,41764,Sveriges Television (SVT),3221
19670,8999,Miramax Films,14
19671,8999,Di Bonaventura Pictures,435
19672,8999,Patalex V Productions Limited,23635
19673,8555,Filmstiftung NRW,985
19674,8555,Dan Films,1854
19675,8555,UK Film Council,2452
19676,8555,Zero Film GmbH,2511
19677,4348,Universal Pictures,33
19678,4348,StudioCanal,694
19679,4348,Scion Films,7419
19680,4348,Focus Features,10146
19681,4348,Working Title Films,10163
19682,47540,Lunacy Unlimited Productions,73335
19683,47540,Blue & Grey Film Ventures,73336
19684,10064,VIP 3 Medienfonds,827
19685,10064,Brightlight Pictures,1063
19686,10064,Ascendant Pictures,1204
19687,10064,Rising Star,1208
19688,10064,Nu Image Entertainment GmbH,4741
19689,10064,Millennium Films,10254
19690,10064,Emmett Furla Oasis Films (EFO Films),73685
19691,125300,Lions Gate Films,35
19692,125300,Gun for Hire Films,15042
19693,9885,Australian Film Finance Corporation,1380
19694,9885,South Australian Film Corporation,2806
19695,9885,403 Productions,6016
19696,9885,True Crime Channel,6017
19697,9392,Celador Films,3573
19698,9392,Pathé,7981
19699,9392,Northmen Productions,45785
19700,47473,Svensk Filmindustri (SF),6181
19701,14837,Twentieth Century Fox Film Corporation,306
19702,674,Patalex IV Productions Limited,462
19703,674,Warner Bros.,6194
19704,674,Heyday Films,7364
19705,24625,Nina Saxon Film Design,1693
19706,24625,Home Box Office (HBO),3268
19707,69,Tree Line Films,84
19708,69,Konrad Pictures,85
19709,69,Catfish Productions,86
19710,69,Fox 2000 Pictures,711
19711,69,Mars Media Beteiligungs,6402
19712,1833,Columbia Pictures,5
19713,1833,1492 Pictures,436
19714,1833,Revolution Studios,497
19715,44163,Shochiku Company,4641
19716,46591,Doria,12238
19717,6795,Columbia Pictures Corporation,441
19718,6795,Teitler Film,2550
19719,6795,Michael De Luca Productions,11370
19720,6795,Radar Pictures,14718
19721,11421,Téléfilm Canada,806
19722,11421,Government of Canada - Canadian Film or Video Production Tax Credit Program,93382
19723,11421,Québec Crédit d'Impôt Cinéma et Télévison,93383
19724,7301,Plum Pictures,2224
19725,108843,Metro-Goldwyn-Mayer (MGM),8411
19726,16156,Black Gold Films (II),21280
19727,9005,Bona Fide Productions,2570
19728,9005,Focus Features,10146
19729,13499,Paramount Pictures,4
19730,13499,Columbia Pictures Corporation,441
19731,13499,Nickelodeon Movies,2348
19732,13499,O.N.C. Entertainment,3396
19733,13499,Robert Simonds Productions,3929
19734,13499,Sony Pictures Entertainment (SPE),7431
19735,13499,Metro-Goldwyn-Mayer (MGM),8411
19736,13499,Time Productions,75616
19737,7548,First Choice Films,2267
19738,7548,Isle of Man Film,2268
19739,7010,Richmond Productions,2164
19740,6529,Batjac Productions,2532
19741,6529,Wayne-Fellows Productions,3381
19742,6529,Warner Bros.,6194
19743,20345,Seda Spettacoli,3570
19744,20345,Central Cinema Company Film (CCC),18908
19745,20345,Glazier,40349
19746,15184,Beyond Films,2081
19747,86666,Nikkatsu,955
19748,3124,Hammer Film Productions,1314
19749,44710,TF1 Films Productions,356
